"X","Y","Z"
1482.67,1295.63,97.52
1482.64,1295.61,97.52
1482.29,1295.71,97.41
1482.37,1295.91,97.39
1482.25,1295.73,97.39
1482.27,1295.72,97.42
1482.27,1295.71,97.40
1482.80,1295.67,97.54
1482.79,1295.66,97.52
1482.13,1295.73,97.39
1482.12,1295.73,97.41
1482.09,1295.84,97.40
1482.26,1295.50,97.40
1482.02,1295.57,97.40
1482.15,1295.62,97.40
1482.04,1295.36,97.41
1482.06,1295.34,97.41
1482.15,1295.03,97.39
1482.16,1295.02,97.39
1482.32,1295.81,97.38
1482.39,1295.55,97.38
1482.17,1295.45,97.40
1482.18,1295.47,97.39
1482.29,1295.32,97.40
1482.29,1295.30,97.40
1482.06,1295.55,97.39
1482.01,1295.55,97.38
1482.03,1295.55,97.38
1482.06,1295.61,97.38
1482.01,1295.91,97.39
1482.03,1295.77,97.38
1482.41,1295.64,97.38
1482.30,1295.82,97.37
1482.28,1295.83,97.39
1482.21,1295.59,97.38
1482.18,1295.68,97.39
1482.20,1295.68,97.38
1482.18,1295.67,97.38
1482.13,1295.68,97.38
1482.20,1295.59,97.38
1482.03,1295.56,97.38
1482.42,1295.72,97.37
1482.27,1295.91,97.37
1482.39,1295.83,97.37
1482.38,1295.65,97.37
1482.30,1295.75,97.37
1482.24,1295.70,97.37
1482.08,1295.59,97.38
1482.39,1295.75,97.36
1482.03,1295.54,97.38
1482.05,1295.51,97.39
1482.03,1295.54,97.38
1482.45,1295.82,97.35
1482.43,1295.58,97.36
1482.21,1295.54,97.36
1482.03,1295.53,97.37
1482.04,1295.54,97.37
1482.11,1295.62,97.36
1482.23,1295.56,97.36
1482.05,1295.54,97.37
1482.19,1295.81,97.36
1482.03,1295.58,97.36
1482.15,1295.58,97.35
1482.01,1295.57,97.35
1482.00,1295.55,97.39
1482.20,1295.46,97.40
1482.20,1295.45,97.39
1482.37,1295.44,97.39
1482.30,1295.44,97.38
1482.32,1295.02,97.38
1482.37,1295.01,97.38
1482.19,1295.26,97.38
1482.39,1295.22,97.37
1482.41,1295.21,97.38
1482.22,1295.37,97.38
1482.06,1295.34,97.38
1482.44,1295.35,97.38
1482.43,1295.36,97.37
1482.47,1295.33,97.38
1482.09,1295.49,97.38
1482.43,1295.46,97.35
1482.20,1295.43,97.37
1482.21,1295.26,97.38
1482.21,1295.28,97.36
1482.25,1295.23,97.37
1482.26,1295.22,97.37
1482.45,1295.32,97.37
1482.11,1295.47,97.36
1482.02,1295.02,97.36
1482.28,1295.12,97.35
1482.20,1295.33,97.35
1482.10,1295.20,97.36
1482.47,1295.37,97.36
1482.41,1295.11,97.36
1482.03,1295.22,97.36
1482.45,1295.27,97.37
1482.35,1295.12,97.35
1482.35,1295.14,97.36
1482.02,1295.05,97.33
1482.07,1295.34,97.32
1482.11,1295.29,97.32
1482.13,1295.31,97.32
1482.12,1295.01,97.35
1482.29,1295.05,97.33
1482.40,1295.23,97.32
1482.44,1295.11,97.30
1482.25,1295.13,97.33
1482.26,1295.75,97.34
1482.36,1295.62,97.33
1482.10,1295.10,97.31
1482.23,1295.12,97.31
1482.17,1295.37,97.32
1482.03,1295.39,97.32
1482.02,1295.21,97.31
1482.01,1295.09,97.30
1482.09,1295.37,97.32
1482.46,1295.19,97.31
1482.45,1295.17,97.31
1482.04,1295.67,97.31
1482.40,1295.91,97.32
1482.43,1295.90,97.33
1482.17,1295.24,97.28
1482.29,1295.25,97.29
1482.29,1295.24,97.30
1482.44,1295.17,97.31
1482.45,1295.18,97.31
1482.35,1295.28,97.31
1482.18,1295.60,97.30
1482.37,1295.52,97.33
1482.24,1295.34,97.31
1482.33,1295.24,97.28
1482.41,1295.24,97.31
1482.28,1295.85,97.30
1482.41,1295.27,97.31
1482.45,1295.24,97.30
1482.07,1295.48,97.34
1482.03,1295.45,97.33
1482.03,1295.45,97.33
1482.45,1295.79,97.31
1482.06,1295.89,97.30
1482.04,1295.47,97.33
1482.19,1295.37,97.30
1482.32,1295.42,97.32
1482.40,1295.47,97.32
1482.03,1295.45,97.30
1482.44,1295.42,97.31
1482.45,1295.41,97.33
1482.08,1295.59,97.25
1482.48,1295.91,97.29
1482.39,1295.73,97.27
1482.29,1295.69,97.27
1482.40,1295.64,97.28
1482.09,1295.25,97.28
1482.13,1295.31,97.26
1482.27,1295.21,97.24
1482.25,1295.21,97.24
1482.26,1295.22,97.24
1482.05,1295.40,97.24
1482.39,1295.87,97.22
1482.39,1295.87,97.24
1482.11,1295.55,97.22
1482.09,1295.55,97.21
1482.11,1295.59,97.20
1482.11,1295.60,97.19
1482.36,1295.83,97.21
1482.26,1295.89,97.20
1482.14,1295.37,97.10
1482.19,1295.32,97.12
1482.19,1295.32,97.10
1482.18,1295.26,97.11
1482.18,1295.26,97.13
1482.18,1295.32,97.09
1482.20,1295.30,97.08
1482.21,1295.36,97.05
1482.96,1295.42,97.49
1482.66,1295.08,97.47
1482.66,1295.12,97.47
1482.73,1295.43,97.44
1482.70,1295.89,97.46
1482.72,1295.90,97.46
1482.61,1295.62,97.46
1482.56,1295.20,97.44
1482.95,1295.39,97.42
1482.63,1295.55,97.44
1482.63,1295.59,97.44
1482.91,1295.62,97.39
1482.73,1295.72,97.39
1482.71,1295.70,97.39
1482.93,1295.94,97.40
1482.93,1295.97,97.39
1482.57,1295.21,97.38
1482.70,1295.24,97.38
1482.69,1295.23,97.38
1482.57,1295.10,97.37
1482.56,1295.12,97.37
1482.86,1295.41,97.36
1482.88,1295.42,97.38
1482.86,1295.29,97.38
1482.71,1295.04,97.34
1482.72,1295.05,97.34
1482.87,1295.14,97.34
1482.90,1295.13,97.31
1482.74,1295.44,97.33
1482.75,1295.43,97.34
1482.56,1295.15,97.30
1482.61,1295.17,97.30
1482.84,1295.01,97.31
1482.86,1295.37,97.30
1482.77,1295.43,97.30
1482.73,1295.60,97.38
1482.75,1295.60,97.39
1482.95,1295.78,97.37
1482.84,1295.81,97.39
1482.80,1295.60,97.37
1482.79,1295.61,97.37
1482.92,1295.79,97.36
1482.92,1295.79,97.36
1482.80,1295.56,97.36
1482.70,1295.70,97.36
1482.72,1295.73,97.35
1482.83,1295.97,97.37
1482.84,1295.97,97.37
1482.73,1295.58,97.35
1482.70,1295.59,97.37
1482.57,1295.62,97.33
1482.88,1295.78,97.29
1482.61,1295.38,97.29
1482.78,1295.46,97.28
1482.80,1295.09,97.26
1482.93,1295.07,97.27
1482.95,1295.08,97.26
1482.68,1295.21,97.25
1482.75,1295.43,97.28
1482.74,1295.45,97.27
1482.62,1295.75,97.29
1482.63,1295.75,97.28
1482.77,1295.71,97.29
1482.85,1295.76,97.27
1482.86,1295.78,97.27
1482.96,1295.75,97.25
1482.71,1295.81,97.27
1482.92,1295.83,97.28
1482.93,1295.82,97.27
1482.84,1295.69,97.22
1482.85,1295.68,97.20
1482.62,1295.95,97.25
1482.66,1295.23,97.13
1483.00,1295.81,99.27
1483.04,1295.80,99.27
1483.82,1295.87,99.21
1483.79,1295.91,99.21
1483.66,1295.66,99.21
1483.66,1295.62,99.21
1483.92,1295.64,99.17
1483.92,1295.62,99.16
1483.74,1295.29,99.02
1483.73,1295.27,99.01
1483.54,1295.71,98.87
1483.56,1295.69,98.86
1483.21,1295.58,98.45
1483.21,1295.57,98.45
1483.28,1295.14,98.35
1483.30,1295.12,98.35
1483.40,1295.14,98.32
1483.36,1295.10,98.32
1483.53,1295.27,98.32
1483.53,1295.26,98.33
1483.72,1295.00,98.31
1483.75,1295.02,98.30
1483.76,1295.02,98.31
1483.79,1295.02,98.31
1483.95,1295.24,98.30
1483.95,1295.24,98.31
1483.94,1295.28,98.32
1483.94,1295.29,98.30
1483.87,1295.45,98.32
1483.87,1295.48,98.32
1483.89,1295.11,98.29
1483.88,1295.07,98.30
1483.83,1295.11,98.29
1483.82,1295.12,98.30
1483.96,1295.50,98.31
1483.95,1295.52,98.30
1483.99,1295.35,98.31
1483.99,1295.37,98.30
1483.99,1295.10,98.30
1483.98,1295.10,98.31
1483.39,1295.19,98.28
1483.38,1295.20,98.27
1483.80,1295.10,98.29
1483.82,1295.10,98.29
1483.84,1295.02,98.28
1483.85,1295.01,98.29
1483.82,1295.00,98.28
1483.80,1295.00,98.28
1483.85,1295.03,98.28
1483.87,1295.00,98.29
1483.94,1295.03,98.28
1483.95,1295.00,98.29
1483.91,1295.15,98.28
1483.89,1295.15,98.28
1483.92,1295.04,98.28
1483.92,1295.02,98.29
1483.95,1295.07,98.28
1483.96,1295.05,98.27
1483.57,1295.45,98.21
1483.55,1295.42,98.21
1483.71,1295.41,98.19
1483.68,1295.43,98.19
1483.78,1295.40,98.19
1483.78,1295.41,98.19
1483.81,1295.01,98.21
1483.80,1295.01,98.21
1483.55,1295.76,98.20
1483.51,1295.80,98.21
1483.57,1295.83,98.20
1483.59,1295.84,98.20
1483.59,1295.86,98.20
1483.63,1295.84,98.20
1483.63,1295.80,98.20
1483.63,1295.82,98.19
1483.67,1295.80,98.20
1483.68,1295.79,98.20
1483.68,1295.83,98.20
1483.67,1295.82,98.20
1483.57,1295.87,98.21
1483.56,1295.86,98.21
1483.58,1295.60,98.20
1483.56,1295.59,98.20
1483.50,1295.89,98.21
1483.53,1295.89,98.21
1483.79,1295.90,98.21
1483.80,1295.91,98.21
1483.53,1295.94,98.21
1483.57,1295.92,98.20
1483.73,1295.95,98.19
1483.76,1295.95,98.20
1483.89,1295.95,98.20
1483.90,1295.95,98.20
1483.89,1295.94,98.20
1483.90,1295.94,98.20
1483.71,1295.94,98.19
1483.69,1295.92,98.20
1483.71,1295.92,98.20
1483.72,1295.92,98.19
1483.74,1295.83,98.19
1483.70,1295.83,98.20
1483.67,1295.85,98.20
1483.71,1295.78,98.20
1483.68,1295.80,98.19
1483.62,1295.63,98.20
1483.63,1295.64,98.20
1483.65,1295.63,98.19
1483.64,1295.64,98.20
1483.74,1295.71,98.20
1483.73,1295.70,98.20
1483.66,1295.76,98.20
1483.66,1295.76,98.19
1483.65,1295.63,98.20
1483.72,1295.79,98.20
1483.72,1295.80,98.20
1483.74,1295.88,98.20
1483.75,1295.89,98.20
1483.27,1295.43,98.19
1483.29,1295.44,98.19
1483.41,1295.91,98.22
1483.40,1295.93,98.23
1483.44,1295.83,98.22
1483.44,1295.82,98.21
1483.45,1295.76,98.21
1483.47,1295.76,98.21
1483.47,1295.67,98.19
1483.48,1295.66,98.20
1483.41,1295.65,98.20
1483.42,1295.64,98.21
1483.37,1295.71,98.20
1483.39,1295.72,98.20
1483.37,1295.70,98.20
1483.37,1295.69,98.20
1483.36,1295.60,98.19
1483.34,1295.62,98.20
1483.10,1295.66,98.21
1483.11,1295.68,98.22
1483.44,1295.61,98.20
1483.47,1295.61,98.19
1483.50,1295.63,98.19
1483.50,1295.63,98.19
1483.50,1295.63,98.19
1483.49,1295.63,98.19
1483.48,1295.60,98.19
1483.48,1295.62,98.19
1483.46,1295.64,98.19
1483.49,1295.63,98.19
1483.25,1295.79,98.20
1483.26,1295.80,98.20
1483.31,1295.85,98.21
1483.30,1295.85,98.21
1483.36,1295.77,98.20
1483.35,1295.78,98.20
1483.42,1295.86,98.21
1483.47,1295.87,98.21
1483.43,1295.80,98.20
1483.41,1295.80,98.21
1483.47,1295.74,98.20
1483.45,1295.74,98.20
1483.48,1295.76,98.20
1483.47,1295.76,98.20
1483.35,1295.66,98.20
1483.36,1295.67,98.20
1483.39,1295.59,98.19
1483.37,1295.59,98.19
1483.40,1295.95,98.22
1483.39,1295.94,98.22
1483.40,1295.95,98.23
1483.40,1295.82,98.21
1483.40,1295.81,98.20
1483.42,1295.79,98.20
1483.39,1295.79,98.20
1483.39,1295.66,98.20
1483.38,1295.66,98.20
1483.40,1295.95,98.22
1483.41,1295.94,98.22
1483.39,1295.63,98.20
1483.37,1295.64,98.19
1483.32,1295.93,98.21
1483.33,1295.91,98.21
1483.44,1295.95,98.22
1483.47,1295.95,98.23
1483.32,1295.88,98.20
1483.32,1295.86,98.20
1483.41,1295.94,98.22
1483.40,1295.94,98.21
1483.42,1295.94,98.22
1483.43,1295.94,98.20
1483.42,1295.93,98.20
1483.30,1295.90,98.20
1483.30,1295.91,98.20
1483.67,1295.43,98.18
1483.70,1295.42,98.19
1483.62,1295.42,98.17
1483.62,1295.44,98.17
1483.63,1295.42,98.17
1483.62,1295.44,98.17
1483.65,1295.54,98.18
1483.57,1295.55,98.18
1483.63,1295.43,98.18
1483.61,1295.45,98.18
1483.61,1295.45,98.18
1483.66,1295.44,98.19
1483.52,1295.06,98.17
1483.73,1295.40,98.17
1483.52,1295.27,98.17
1483.54,1295.27,98.16
1483.57,1295.24,98.17
1483.54,1295.23,98.16
1483.50,1295.22,98.16
1483.58,1295.34,98.16
1483.58,1295.21,98.16
1483.61,1295.33,98.16
1483.56,1295.22,98.16
1483.55,1295.22,98.16
1483.59,1295.20,98.16
1483.49,1295.20,98.16
1483.90,1295.40,98.15
1483.88,1295.38,98.16
1483.82,1295.42,98.15
1483.73,1295.16,98.15
1483.54,1295.13,98.15
1483.64,1295.03,98.14
1483.69,1295.72,98.17
1483.55,1295.60,98.17
1483.50,1295.80,98.17
1483.66,1295.84,98.18
1483.74,1295.83,98.18
1483.71,1295.94,98.18
1483.82,1295.75,98.18
1483.78,1295.79,98.17
1483.84,1295.64,98.17
1483.72,1295.56,98.17
1483.72,1295.75,98.17
1483.65,1295.77,98.17
1483.66,1295.76,98.17
1483.74,1295.72,98.17
1483.93,1295.59,98.17
1483.84,1295.62,98.17
1483.57,1295.72,98.15
1483.64,1295.71,98.16
1483.93,1295.71,98.16
1483.69,1295.69,98.17
1483.37,1295.38,98.17
1483.45,1295.43,98.17
1483.39,1295.19,98.17
1483.36,1295.06,98.16
1483.18,1295.34,98.17
1483.46,1295.19,98.16
1483.44,1295.19,98.16
1483.46,1295.13,98.15
1483.48,1295.12,98.16
1483.47,1295.09,98.15
1483.42,1295.00,98.17
1483.55,1295.91,98.07
1483.06,1295.35,98.09
1483.48,1295.84,98.01
1483.50,1295.83,98.02
1483.01,1295.13,97.96
1483.58,1295.73,97.94
1483.01,1295.10,97.93
1483.03,1295.10,97.91
1483.30,1295.64,97.93
1483.31,1295.68,97.91
1483.76,1295.24,97.87
1483.38,1295.40,97.88
1483.40,1295.44,97.88
1483.03,1295.06,97.90
1483.29,1295.24,97.87
1483.28,1295.20,97.86
1483.04,1295.59,97.88
1483.06,1295.61,97.87
1483.63,1295.82,97.86
1483.63,1295.81,97.87
1483.65,1295.81,97.86
1483.56,1295.54,97.83
1483.13,1295.94,97.80
1483.12,1295.91,97.77
1483.66,1295.50,97.78
1483.66,1295.49,97.77
1483.64,1295.12,97.41
1483.76,1295.76,97.67
1483.71,1295.24,97.64
1483.39,1295.46,97.61
1483.39,1295.46,97.59
1483.46,1295.40,97.61
1483.46,1295.39,97.62
1483.11,1295.70,97.63
1483.12,1295.70,97.62
1483.23,1295.27,97.53
1483.24,1295.26,97.52
1483.09,1295.49,97.55
1483.05,1295.51,97.53
1483.06,1295.61,97.54
1483.33,1295.73,97.53
1483.14,1295.73,97.50
1483.25,1295.79,97.50
1483.26,1295.59,97.48
1483.27,1295.61,97.51
1483.63,1295.15,97.53
1483.70,1295.39,97.52
1483.51,1295.69,97.50
1483.52,1295.71,97.52
1483.96,1295.84,97.52
1483.95,1295.97,97.53
1483.35,1295.32,97.49
1483.38,1295.33,97.48
1483.16,1295.19,97.46
1483.13,1295.23,97.46
1483.33,1295.38,97.45
1483.13,1295.44,97.46
1483.61,1295.36,97.50
1483.99,1295.29,97.47
1483.98,1295.28,97.48
1483.26,1295.63,97.50
1483.18,1295.70,97.48
1483.12,1295.73,97.47
1483.12,1295.68,97.47
1483.20,1295.57,97.44
1483.73,1295.87,97.44
1483.71,1295.87,97.43
1483.69,1295.94,97.44
1483.23,1295.42,97.44
1483.21,1295.38,97.43
1483.12,1295.36,97.43
1483.13,1295.34,97.42
1483.28,1295.45,97.41
1483.25,1295.43,97.39
1483.14,1295.23,97.41
1483.13,1295.21,97.41
1483.47,1295.39,97.39
1483.48,1295.41,97.40
1483.08,1295.45,97.36
1483.12,1295.45,97.38
1483.15,1295.37,97.35
1483.15,1295.32,97.35
1483.18,1295.16,97.31
1483.18,1295.14,97.33
1483.27,1295.43,97.31
1483.26,1295.44,97.31
1483.73,1295.36,97.39
1483.33,1295.90,97.39
1483.29,1295.88,97.37
1483.03,1295.76,97.36
1483.04,1295.76,97.36
1483.14,1295.55,97.38
1483.13,1295.56,97.38
1483.27,1295.72,97.36
1483.26,1295.72,97.35
1483.25,1295.55,97.35
1483.18,1295.53,97.35
1483.14,1295.52,97.33
1483.17,1295.72,97.34
1483.73,1295.22,97.38
1483.12,1295.49,97.33
1483.12,1295.88,97.34
1483.28,1295.90,97.34
1483.11,1295.97,97.35
1483.29,1295.77,97.32
1483.29,1295.77,97.32
1483.46,1295.65,97.32
1483.30,1295.95,97.35
1483.31,1295.95,97.35
1483.03,1295.54,97.34
1483.43,1295.54,97.31
1483.34,1295.85,97.31
1483.32,1295.83,97.32
1483.14,1295.52,97.31
1483.13,1295.61,97.31
1483.15,1295.79,97.29
1483.16,1295.79,97.30
1483.27,1295.72,97.31
1483.26,1295.73,97.29
1483.81,1295.25,97.32
1483.80,1295.24,97.31
1483.58,1295.37,97.31
1483.56,1295.40,97.30
1483.63,1295.03,97.33
1483.62,1295.04,97.30
1483.67,1295.03,97.31
1483.69,1295.03,97.31
1483.85,1295.59,97.34
1483.85,1295.56,97.34
1483.96,1295.67,97.32
1483.54,1295.62,97.32
1483.64,1295.54,97.32
1483.96,1295.57,97.31
1483.96,1295.57,97.31
1483.54,1295.62,97.29
1483.55,1295.64,97.30
1483.36,1295.91,97.27
1483.13,1295.76,97.26
1483.10,1295.60,97.26
1483.12,1295.61,97.26
1483.07,1295.88,97.25
1483.17,1295.66,97.25
1483.18,1295.67,97.27
1483.14,1295.97,97.24
1483.47,1295.07,97.25
1483.46,1295.09,97.27
1483.32,1295.11,97.26
1483.32,1295.12,97.26
1483.34,1295.06,97.25
1483.35,1295.07,97.26
1483.31,1295.15,97.24
1483.58,1295.04,97.26
1483.58,1295.04,97.27
1483.56,1295.22,97.23
1483.56,1295.23,97.23
1483.90,1295.75,97.26
1483.90,1295.76,97.25
1483.35,1295.09,97.23
1483.34,1295.09,97.24
1483.44,1295.14,97.21
1483.44,1295.14,97.21
1483.97,1295.74,97.23
1483.95,1295.76,97.24
1483.69,1295.50,97.23
1483.72,1295.54,97.26
1483.94,1295.85,97.23
1483.93,1295.82,97.22
1483.52,1295.86,97.19
1483.62,1295.94,97.21
1483.64,1295.93,97.20
1483.22,1295.85,97.17
1483.22,1295.86,97.18
1483.65,1295.50,97.17
1483.66,1295.51,97.18
1483.31,1295.16,97.06
1483.32,1295.18,97.11
1483.45,1295.61,97.11
1483.46,1295.60,97.12
1483.08,1295.78,97.07
1483.09,1295.79,97.06
1483.63,1295.64,97.05
1483.66,1295.69,97.07
1484.80,1295.56,99.05
1484.89,1295.66,99.06
1484.88,1295.69,99.04
1484.56,1295.78,99.08
1484.57,1295.79,99.06
1484.70,1295.70,99.05
1484.71,1295.71,99.04
1484.38,1295.61,99.05
1484.41,1295.61,99.04
1484.31,1295.61,99.07
1484.32,1295.60,99.06
1484.38,1295.61,99.07
1484.36,1295.63,99.06
1484.01,1295.83,99.09
1484.03,1295.80,99.09
1484.35,1295.64,99.06
1484.36,1295.63,99.05
1484.30,1295.99,99.07
1484.65,1295.72,99.03
1484.63,1295.73,99.04
1484.15,1295.60,98.90
1484.73,1295.05,98.82
1484.72,1295.05,98.82
1484.87,1295.33,98.70
1484.86,1295.32,98.69
1484.90,1295.68,98.65
1484.34,1295.00,98.53
1484.34,1295.00,98.56
1484.32,1294.99,98.55
1484.32,1294.99,98.51
1484.39,1295.45,98.52
1484.40,1295.46,98.50
1484.68,1295.02,98.49
1484.67,1295.02,98.52
1484.10,1295.63,98.39
1484.01,1295.51,98.39
1484.02,1295.51,98.39
1484.02,1295.78,98.35
1484.02,1295.78,98.35
1484.03,1295.80,98.35
1484.03,1295.79,98.34
1484.03,1295.07,98.30
1484.04,1295.10,98.30
1484.09,1295.24,98.30
1484.09,1295.27,98.29
1484.02,1295.29,98.30
1484.05,1295.29,98.30
1484.12,1295.29,98.29
1484.10,1295.33,98.29
1484.05,1295.42,98.31
1484.07,1295.42,98.32
1484.10,1295.46,98.30
1484.13,1295.44,98.31
1484.21,1295.16,98.30
1484.20,1295.17,98.29
1484.18,1295.59,98.35
1484.18,1295.60,98.34
1484.36,1295.62,98.29
1484.38,1295.61,98.29
1484.33,1295.41,98.27
1484.34,1295.39,98.28
1484.44,1295.20,98.27
1484.45,1295.20,98.26
1484.25,1295.15,98.26
1484.17,1295.13,98.27
1484.19,1295.14,98.26
1484.01,1295.02,98.28
1484.02,1295.03,98.28
1484.09,1295.26,98.29
1484.09,1295.27,98.28
1484.02,1295.18,98.29
1484.02,1295.20,98.29
1484.10,1295.24,98.29
1484.15,1295.19,98.28
1484.13,1295.19,98.27
1484.07,1295.18,98.27
1484.09,1295.18,98.28
1484.00,1295.19,98.29
1484.18,1295.52,98.27
1484.43,1295.26,98.25
1484.25,1295.10,98.25
1484.25,1295.11,98.25
1484.74,1295.27,98.25
1484.71,1295.30,98.25
1484.31,1295.91,98.21
1484.32,1295.93,98.20
1484.43,1295.08,98.24
1484.40,1295.08,98.24
1484.34,1295.29,98.25
1484.54,1295.20,98.24
1484.53,1295.25,98.24
1484.68,1295.29,98.24
1484.69,1295.28,98.24
1484.66,1295.27,98.24
1484.70,1295.09,98.24
1484.41,1295.06,98.24
1484.50,1295.01,98.24
1484.52,1295.02,98.23
1484.82,1295.00,98.23
1484.67,1295.32,98.24
1484.80,1295.01,98.23
1484.77,1295.00,98.24
1484.59,1295.08,98.21
1484.06,1295.94,98.18
1484.04,1295.95,98.19
1484.08,1295.65,98.18
1484.05,1295.63,98.18
1484.07,1295.52,98.18
1484.09,1295.51,98.14
1484.18,1295.58,98.16
1484.19,1295.59,98.16
1484.19,1295.51,98.15
1484.16,1295.52,98.15
1484.18,1295.50,98.15
1484.14,1295.50,98.16
1484.73,1295.87,98.19
1484.71,1295.89,98.18
1484.52,1295.88,98.17
1484.53,1295.87,98.17
1484.53,1295.17,98.15
1484.52,1295.15,98.15
1484.54,1295.25,98.13
1484.65,1295.68,98.11
1484.06,1295.14,98.12
1484.01,1295.10,98.13
1484.17,1295.40,98.10
1484.21,1295.71,98.12
1484.15,1295.28,98.10
1484.20,1295.32,98.10
1484.26,1295.74,98.05
1484.73,1295.25,98.07
1484.28,1295.36,98.09
1484.27,1295.34,98.08
1484.24,1295.35,98.09
1484.36,1295.44,98.09
1484.32,1295.33,98.08
1484.41,1295.17,98.10
1484.28,1295.15,98.10
1484.21,1295.01,98.09
1484.51,1295.00,98.05
1484.35,1295.02,98.10
1484.48,1295.03,98.08
1484.24,1295.25,98.08
1484.54,1295.10,98.05
1484.57,1295.02,98.05
1484.32,1295.25,98.08
1484.24,1295.17,98.08
1484.28,1295.08,98.08
1484.34,1295.31,98.07
1484.35,1295.31,98.07
1484.42,1295.03,98.07
1484.42,1295.01,98.07
1484.42,1295.03,98.07
1484.46,1295.01,98.07
1484.48,1295.42,98.07
1484.50,1295.42,98.07
1484.46,1295.32,98.06
1484.41,1295.15,98.06
1484.48,1295.21,98.07
1484.45,1295.21,98.06
1484.38,1295.18,98.07
1484.47,1295.12,98.06
1484.46,1295.00,98.06
1484.42,1295.03,98.06
1484.43,1295.04,98.06
1484.42,1295.01,98.07
1484.44,1295.13,98.05
1484.44,1295.13,98.06
1484.46,1295.11,98.06
1484.46,1295.13,98.05
1484.37,1295.11,98.07
1484.41,1295.12,98.06
1484.42,1295.14,98.05
1484.42,1295.13,98.05
1484.43,1295.12,98.05
1484.44,1295.13,98.05
1484.42,1295.12,98.06
1484.45,1295.09,98.06
1484.35,1295.08,98.07
1484.33,1295.11,98.07
1484.41,1295.00,98.06
1484.42,1295.00,98.06
1484.39,1295.06,98.07
1484.38,1295.10,98.06
1484.32,1295.11,98.06
1484.37,1295.07,98.07
1484.36,1295.08,98.06
1484.38,1295.07,98.06
1484.38,1295.06,98.06
1484.32,1295.09,98.06
1484.31,1295.06,98.08
1484.38,1295.09,98.07
1484.48,1295.05,98.06
1484.42,1295.08,98.06
1484.30,1295.06,98.07
1484.42,1295.07,98.06
1484.26,1295.07,98.07
1484.48,1295.06,98.06
1484.48,1295.05,98.06
1484.43,1295.07,98.06
1484.38,1295.00,98.06
1484.43,1295.06,98.06
1484.45,1295.04,98.06
1484.40,1295.08,98.05
1484.37,1295.09,98.05
1484.40,1295.02,98.06
1484.40,1295.01,98.06
1484.39,1295.03,98.06
1484.30,1295.32,98.02
1484.34,1295.14,98.01
1484.59,1295.41,98.00
1484.42,1295.75,97.93
1484.42,1295.77,97.92
1484.58,1295.58,97.88
1484.21,1295.37,97.85
1484.19,1295.40,97.85
1484.46,1295.13,97.79
1484.28,1295.95,97.77
1484.28,1295.98,97.77
1484.69,1295.79,97.80
1484.81,1295.48,97.73
1484.82,1295.52,97.71
1484.10,1295.49,97.65
1484.22,1295.58,97.67
1484.24,1295.62,97.66
1484.19,1295.61,97.65
1484.99,1295.22,97.60
1484.63,1295.22,97.60
1484.20,1295.27,97.56
1484.24,1295.40,97.58
1484.03,1295.43,97.54
1484.91,1295.12,97.59
1484.95,1295.12,97.59
1484.36,1295.55,97.59
1484.37,1295.55,97.58
1484.24,1295.16,97.52
1484.23,1295.15,97.52
1484.49,1295.78,97.54
1484.31,1295.58,97.54
1484.30,1295.60,97.53
1484.85,1295.07,97.45
1484.88,1295.07,97.45
1484.33,1295.15,97.45
1484.34,1295.15,97.45
1484.12,1295.07,97.46
1484.13,1295.07,97.45
1484.97,1295.53,97.46
1484.97,1295.51,97.46
1484.33,1295.40,97.42
1484.18,1295.17,97.39
1484.18,1295.15,97.38
1484.83,1295.15,97.41
1484.83,1295.14,97.41
1484.79,1295.70,97.42
1484.91,1295.46,97.38
1484.88,1295.33,97.36
1484.57,1295.27,97.36
1484.54,1295.28,97.36
1484.18,1295.07,97.39
1484.96,1295.88,97.36
1484.93,1295.90,97.36
1484.14,1295.70,97.38
1484.12,1295.69,97.34
1484.89,1295.24,97.34
1484.66,1295.16,97.34
1484.51,1295.19,97.32
1484.39,1295.33,97.32
1484.14,1295.16,97.32
1484.11,1295.13,97.33
1484.13,1295.12,97.33
1484.08,1295.10,97.33
1484.10,1295.17,97.32
1484.37,1295.35,97.30
1484.35,1295.31,97.27
1484.40,1295.63,97.32
1484.40,1295.61,97.33
1484.40,1295.62,97.32
1484.39,1295.61,97.33
1484.03,1295.69,97.28
1484.05,1295.69,97.29
1484.47,1295.64,97.26
1484.22,1295.60,97.25
1484.21,1295.71,97.24
1484.13,1295.76,97.26
1484.14,1295.76,97.26
1484.71,1295.39,97.25
1484.72,1295.39,97.26
1484.37,1295.71,97.21
1484.53,1295.95,97.23
1484.52,1295.97,97.23
1484.94,1295.63,97.21
1484.93,1295.61,97.20
1484.30,1295.16,97.18
1484.35,1295.16,97.12
1484.30,1295.78,97.13
1484.31,1295.79,97.13
1485.84,1294.85,98.74
1485.85,1294.85,98.74
1485.96,1294.87,98.75
1485.96,1294.89,98.73
1485.13,1294.73,98.64
1485.13,1294.74,98.66
1485.20,1294.63,98.60
1485.20,1294.65,98.60
1485.29,1294.63,98.45
1485.37,1294.60,98.44
1485.38,1294.61,98.43
1485.62,1294.58,98.40
1485.62,1294.57,98.38
1485.60,1294.55,98.37
1485.60,1294.57,98.37
1485.22,1294.77,98.24
1485.25,1294.77,98.25
1485.60,1294.98,98.23
1485.60,1295.00,98.23
1485.75,1294.68,98.22
1485.71,1294.96,98.22
